job_id,job_title,company,location,job_description,experience,education,salary,job_type,extracted_skills,skill_count
100922,Financial Analyst,Fernwood Digital,"Seattle, WA, USA","We are looking for a motivated Financial Analyst to join our growing team. Responsibilities include: ensure reporting complies with GAAP standards; prepare monthly financial reporting and variance analysis; create dashboards in Power BI to track key financial metrics. Requirements: experience with forecasting, budgeting, and variance analysis; advanced Excel skills including financial modeling. This is a great opportunity to make an impact in a fast-paced environment.",Lead (8-12 years),Bachelor's Degree,"EUR 55,000-90,000",Internship,"['Power BI', 'Excel']",2
100923,UX/UI Designer,Northgate Logistics,"Chicago, IL, USA",Our company is hiring an experienced UX/UI Designer to support key initiatives. Responsibilities include: ensure designs meet accessibility standards; create wireframes and interactive prototypes using Figma; conduct user research and usability testing to inform design decisions. Requirements: strong portfolio demonstrating wireframing and prototyping skills; understanding of accessibility and visual design principles. We offer a collaborative environment and opportunities for professional growth.,Mid level (3-5 years),"Master's Degree in Data Science, Statistics, or related field","INR 1,600,000-2,800,000",Contract,['Figma'],1
100924,Customer Support Specialist,Cascade Cloud Inc,"Vancouver, Canada","Our company is hiring an experienced Customer Support Specialist to support key initiatives. Responsibilities include: troubleshoot product issues and escalate complex cases when needed; respond to customer inquiries via email, live chat, and ticketing systems like Zendesk; handle escalation management for high-priority customer concerns. Requirements: prior experience in customer service or technical support; familiarity with ticketing systems such as Zendesk. This is a great opportunity to make an impact in a fast-paced environment.",Mid level (3-5 years),Master's Degree in Business Administration (MBA),"USD 45,000-75,000",Full-time,[],0
100925,Frontend Developer,Solstice Pharma,"Austin, TX, USA","Join us as a Frontend Developer and help drive our team's success. Responsibilities include: build responsive, accessible user interfaces using React and TypeScript; optimize bundle size and performance using Webpack; manage application state using Redux. Requirements: hands-on experience with React and modern frontend tooling; strong command of JavaScript, HTML, and CSS. This is a great opportunity to make an impact in a fast-paced environment.",Entry level (0-1 years),Bachelor's Degree,"GBP 45,000-75,000",Contract,"['JavaScript', 'React']",2
100926,DevOps Engineer,Solstice Pharma,"Dubai, UAE","We are looking for a motivated DevOps Engineer to join our growing team. Responsibilities include: containerize applications using Docker and orchestrate them with Kubernetes; set up monitoring and alerting to ensure system reliability; build and maintain CI/CD pipelines with Jenkins. Requirements: hands-on knowledge of Docker, Kubernetes, and Linux administration; strong experience with AWS and infrastructure-as-code tools like Terraform. We value continuous learning and provide support for career development.",Mid level (3-5 years),PhD or equivalent research experience,"GBP 45,000-75,000",Contract,"['AWS', 'Kubernetes', 'Docker', 'CI/CD']",4
100927,Supply Chain Coordinator,Pinecrest Energy,"Vancouver, Canada",Join us as a Supply Chain Coordinator and help drive our team's success. Responsibilities include: communicate with logistics partners to ensure timely deliveries; support demand planning to optimize stock levels; work with SAP to manage procurement and vendor management processes. Requirements: strong Excel skills for demand planning and cost analysis; experience with vendor management and procurement. This role offers competitive benefits and a flexible work culture.,Senior (5-8 years),Bachelor's Degree,"USD 160,000-220,000",Full-time,"['Excel', 'SAP']",2
100928,Financial Analyst,Nimbus Analytics,"Vancouver, Canada","Our company is hiring an experienced Financial Analyst to support key initiatives. Responsibilities include: ensure reporting complies with GAAP standards; build financial models to support budgeting and forecasting; prepare monthly financial reporting and variance analysis. Requirements: experience with forecasting, budgeting, and variance analysis; understanding of GAAP and risk analysis principles. We value continuous learning and provide support for career development.",Mid level (3-5 years),Bachelor's Degree,"GBP 28,000-45,000",Part-time,[],0
100929,Product Manager,Pinecrest Energy,"Hyderabad, Telangana, India",We are looking for a motivated Product Manager to join our growing team. Responsibilities include: own the product roadmap and prioritize features based on user research; work with engineering and design teams in an Agile environment using Jira; communicate product strategy to stakeholders across the organization. Requirements: excellent stakeholder management and cross-functional leadership abilities; strong data analysis and prioritization skills. This role offers competitive benefits and a flexible work culture.,Mid level (3-5 years),Bachelor's Degree in Computer Science or related field,"EUR 55,000-90,000",Full-time,"['Jira', 'Agile']",2
100930,Backend Software Engineer,Cobalt Retail Group,"London, United Kingdom","Join us as a Backend Software Engineer and help drive our team's success. Responsibilities include: write clean, testable code and participate in code reviews using Git; set up CI/CD pipelines to automate testing and deployment; develop and maintain microservices deployed on Kubernetes. Requirements: experience working with AWS cloud services; solid experience with Java and Spring Boot. We offer a collaborative environment and opportunities for professional growth.",Senior (5-8 years),Master's Degree,"USD 45,000-75,000",Full-time,"['Java', 'AWS', 'Kubernetes', 'Git', 'CI/CD', 'Spring Boot']",6
100931,Human Resources Business Partner,Quartz Data Systems,Singapore,Join us as a Human Resources Business Partner and help drive our team's success. Responsibilities include: ensure labor law compliance across all HR processes; support performance management cycles and compensation planning; manage the employee onboarding process end to end. Requirements: working knowledge of HRIS systems and performance management processes; understanding of labor law compliance requirements. This is a great opportunity to make an impact in a fast-paced environment.,Entry level (0-1 years),Master's Degree in Business Administration (MBA),"USD 160,000-220,000",Full-time,[],0
